id_ticket,status_ticket,prioridade,origem_ticket,topico,analista_responsavel,data_abertura,sla_previsto_resolucao,tempo_primeira_resposta,tempo_resolucao,data_fechamento,tempo_resolucao_horas
2670,In progress,Medium,Email,Feature request,Kristos Westoll,2023-07-20 08:29:44,2023-07-22 08:29:44,2023-07-20 09:24:29.174,,,
2671,In progress,Low,Chat,Product setup,Kristos Westoll,2023-07-20 10:48:21,2023-07-21 10:48:21,2023-07-20 10:49:05.970,,,
2672,Closed,Low,Chat,Product setup,Kristos Westoll,2023-07-20 03:48:19,2023-07-21 03:48:19,2023-07-20 03:50:13.498,2023-07-21 07:47:32.683,2023-07-22 15:09:35.883,59.354689722222226
2673,Resolved,Medium,Email,Pricing and licensing,Heather Urry,2023-07-20 15:35:25,2023-07-22 15:35:25,2023-07-20 15:57:36.260,2023-07-20 20:15:07.064,,
2674,Resolved,Medium,Email,Other,Nicola Wane,2023-07-21 17:17:52,2023-07-23 17:17:52,2023-07-21 17:54:59.606,2023-07-23 07:02:34.146,,
2675,Closed,Medium,Chat,Bug report,Nicola Wane,2023-07-21 04:14:58,2023-07-22 04:14:58,2023-07-21 04:16:00.845,2023-07-23 17:12:33.046,2023-07-25 08:09:47.533,99.91375916666667
2676,Resolved,Medium,Email,Product setup,Kristos Westoll,2023-07-21 21:58:38,2023-07-23 21:58:38,2023-07-21 22:25:47.941,2023-07-21 23:49:28.095,,
2677,Resolved,Low,Chat,Feature request,Adolpho Messingham,2023-07-21 23:58:59,2023-07-22 23:58:59,2023-07-22 00:04:42.063,2023-07-22 22:48:29.863,,
2678,Closed,Medium,Email,Pricing and licensing,Nicola Wane,2023-07-21 01:52:21,2023-07-23 01:52:21,2023-07-21 02:37:43.499,2023-07-22 20:39:50.401,2023-07-27 18:24:43.971,160.53971416666667
2680,Resolved,Medium,Chat,Product setup,Michele Whyatt,2023-07-21 08:59:53,2023-07-22 08:59:53,2023-07-21 09:00:17.246,2023-07-21 20:40:45.465,,
2681,Closed,High,Chat,Product setup,Nicola Wane,2023-07-22 09:55:59,2023-07-23 09:55:59,2023-07-22 09:57:43.636,2023-07-27 00:14:54.297,2023-07-28 16:18:59.707,150.38352972222225
2682,Closed,Low,Email,Product setup,Michele Whyatt,2023-07-22 07:28:38,2023-07-24 07:28:38,2023-07-22 08:10:22.879,2023-07-26 21:54:44.153,2023-07-27 08:11:42.380,120.71788333333333
2683,Closed,Low,Chat,Feature request,Sheela Cutten,2023-07-22 02:02:02,2023-07-23 02:02:02,2023-07-22 02:02:14.021,2023-07-22 16:46:19.368,2023-07-24 06:55:14.582,52.886828333333334
2694,Closed,Medium,Chat,Product setup,Kristos Westoll,2023-07-23 08:50:08,2023-07-24 08:50:08,2023-07-23 08:50:40.757,2023-07-23 22:33:01.583,2023-07-24 18:50:43.901,34.009972499999996
2695,In progress,Medium,Chat,Product setup,Nicola Wane,2023-07-23 03:45:32,2023-07-24 03:45:32,2023-07-23 03:45:39.814,,,
2696,Resolved,Low,Email,Bug report,Heather Urry,2023-07-23 22:55:17,2023-07-25 22:55:17,2023-07-23 23:21:52.848,2023-07-24 09:28:53.303,,
2697,Closed,High,Email,Product setup,Sheela Cutten,2023-07-24 20:47:04,2023-07-26 20:47:04,2023-07-24 21:23:03.852,2023-07-25 15:24:37.442,2023-07-29 11:21:46.762,110.57854499999999
2698,Resolved,Medium,Email,Other,Connor Danielovitch,2023-07-24 23:11:01,2023-07-26 23:11:01,2023-07-24 23:57:15.895,2023-07-26 09:41:59.053,,
2699,In progress,Medium,Phone,Purchasing and invoicing,Nicola Wane,2023-07-24 08:12:56,2023-07-26 08:12:56,2023-07-24 08:13:05.096,,,
2700,In progress,Medium,Chat,Product setup,Kristos Westoll,2023-07-24 05:12:30,2023-07-25 05:12:30,2023-07-24 05:14:07.567,,,
2701,Closed,High,Email,Product setup,Sheela Cutten,2023-07-24 22:56:30,2023-07-26 22:56:30,2023-07-24 23:42:23.913,2023-07-25 10:40:05.932,2023-07-26 07:24:06.003,32.46000083333333
2702,Closed,Low,Chat,Purchasing and invoicing,Nicola Wane,2023-07-24 06:35:05,2023-07-25 06:35:05,2023-07-24 06:35:25.699,2023-07-29 20:10:32.781,2023-07-31 12:35:35.725,174.0085347222222
2703,Closed,Medium,Chat,Purchasing and invoicing,Heather Urry,2023-07-24 05:17:06,2023-07-25 05:17:06,2023-07-24 05:17:12.352,2023-07-28 22:09:28.293,2023-07-30 09:21:17.362,148.06982277777777
2704,Closed,Low,Email,Purchasing and invoicing,Nicola Wane,2023-07-24 19:22:39,2023-07-26 19:22:39,2023-07-24 20:13:09.198,2023-07-26 10:18:25.808,2023-07-30 21:21:00.096,145.97252666666668
2705,Closed,High,Email,Feature request,Heather Urry,2023-07-25 19:01:01,2023-07-27 19:01:01,2023-07-25 19:52:42.365,2023-07-26 02:17:23.295,2023-07-27 10:50:00.729,39.81659138888889
2706,In progress,Medium,Phone,Pricing and licensing,Bernard Beckley,2023-07-25 05:19:24,2023-07-27 05:19:24,2023-07-25 05:20:05.561,,,
2707,In progress,High,Chat,Other,Nicola Wane,2023-07-25 08:24:38,2023-07-26 08:24:38,2023-07-25 08:24:49.155,,,
2708,Resolved,Medium,Chat,Feature request,Connor Danielovitch,2023-07-25 10:09:51,2023-07-26 10:09:51,2023-07-25 10:11:08.675,2023-07-31 03:44:38.856,,
2709,Resolved,Medium,Email,Purchasing and invoicing,Sheela Cutten,2023-07-25 12:41:56,2023-07-27 12:41:56,2023-07-25 13:13:22.560,2023-07-26 20:54:09.899,,
2710,Closed,Low,Chat,Bug report,Sheela Cutten,2023-07-25 16:03:58,2023-07-26 16:03:58,2023-07-25 16:05:28.467,2023-07-25 17:00:31.693,2023-08-01 03:45:53.717,155.69881027777777
2711,Closed,Medium,Chat,Training request,Kristos Westoll,2023-07-25 22:00:01,2023-07-26 22:00:01,2023-07-25 22:01:38.990,2023-07-26 20:00:15.818,2023-08-01 00:43:54.363,146.73148972222222
2712,Closed,Medium,Phone,Pricing and licensing,Heather Urry,2023-07-26 05:17:19,2023-07-28 05:17:19,2023-07-26 05:20:38.622,2023-07-29 20:15:44.926,2023-07-30 16:43:46.520,107.44097777777779
2713,Resolved,Low,Chat,Other,Bernard Beckley,2023-07-26 17:48:10,2023-07-27 17:48:10,2023-07-26 17:49:01.197,2023-07-27 16:00:45.455,,
2714,In progress,Medium,Email,Pricing and licensing,Nicola Wane,2023-07-26 17:37:56,2023-07-28 17:37:56,2023-07-26 18:36:14.635,,,
2715,Closed,Low,Chat,Pricing and licensing,Nicola Wane,2023-07-26 11:56:52,2023-07-27 11:56:52,2023-07-26 11:59:02.864,2023-07-27 11:38:29.769,2023-07-28 15:06:53.101,51.1669725
2716,In progress,Low,Email,Product setup,Bernard Beckley,2023-07-26 06:23:09,2023-07-28 06:23:09,2023-07-26 06:28:24.497,,,
2717,Closed,Low,Email,Product setup,Heather Urry,2023-07-26 10:12:34,2023-07-28 10:12:34,2023-07-26 10:57:29.849,2023-07-26 17:06:47.541,2023-07-27 21:29:49.942,35.28776166666667
2718,Resolved,Medium,Email,Purchasing and invoicing,Sheela Cutten,2023-07-26 10:23:04,2023-07-28 10:23:04,2023-07-26 11:22:52.168,2023-07-31 23:26:34.594,,
2719,In progress,Low,Email,Purchasing and invoicing,Heather Urry,2023-07-26 14:24:32,2023-07-28 14:24:32,2023-07-26 14:48:57.009,,,
2720,Resolved,Medium,Email,Product setup,Nicola Wane,2023-07-27 12:52:28,2023-07-29 12:52:28,2023-07-27 13:48:22.002,2023-07-27 13:13:19.727,,
2721,Closed,Low,Phone,Product setup,Sheela Cutten,2023-07-27 17:15:18,2023-07-29 17:15:18,2023-07-27 17:15:21.325,2023-07-29 08:12:01.916,2023-08-01 10:58:28.683,113.71963416666667
2722,Closed,Low,Chat,Training request,Connor Danielovitch,2023-07-27 22:45:55,2023-07-28 22:45:55,2023-07-27 22:50:25.027,2023-07-27 22:49:53.217,2023-08-01 14:52:59.467,112.1179075
2723,Resolved,Medium,Email,Bug report,Sheela Cutten,2023-07-27 21:40:02,2023-07-29 21:40:02,2023-07-27 21:57:35.671,2023-07-28 14:02:17.499,,
2724,Closed,High,Chat,Pricing and licensing,Nicola Wane,2023-07-27 01:06:34,2023-07-28 01:06:34,2023-07-27 01:07:55.881,2023-07-27 23:58:59.728,2023-08-02 11:04:47.352,153.97037555555553
2725,Resolved,Low,Email,Feature request,Sheela Cutten,2023-07-28 10:17:18,2023-07-30 10:17:18,2023-07-28 10:19:22.767,2023-08-01 23:24:17.075,,
2726,Closed,High,Email,Product setup,Sheela Cutten,2023-07-28 16:21:54,2023-07-30 16:21:54,2023-07-28 16:34:34.101,2023-07-29 16:38:43.133,2023-08-04 04:24:01.624,156.0354511111111
2728,Resolved,Low,Email,Product setup,Nicola Wane,2023-07-28 04:55:49,2023-07-30 04:55:49,2023-07-28 09:10:04.782,2023-07-29 18:39:10.557,,
2729,Closed,Medium,Chat,Feature request,Connor Danielovitch,2023-07-28 05:07:43,2023-07-29 05:07:43,2023-07-28 05:08:56.051,2023-08-02 19:57:03.182,2023-08-03 10:05:50.724,148.96881222222223
2730,Resolved,Low,Chat,Purchasing and invoicing,Kristos Westoll,2023-07-28 03:03:13,2023-07-29 03:03:13,2023-07-28 03:05:09.108,2023-07-28 16:24:57.013,,
2731,Resolved,High,Email,Purchasing and invoicing,Kristos Westoll,2023-07-29 16:35:02,2023-07-31 16:35:02,2023-07-29 16:48:55.695,2023-07-30 17:23:45.849,,
2732,Closed,Medium,Email,Pricing and licensing,Nicola Wane,2023-07-29 16:26:33,2023-07-31 16:26:33,2023-07-29 16:39:43.478,2023-07-31 10:53:59.484,2023-08-05 00:10:26.338,151.73148277777779
2734,Closed,Low,Chat,Other,Bernard Beckley,2023-07-29 12:07:53,2023-07-30 12:07:53,2023-07-29 12:08:16.305,2023-07-29 19:34:41.951,2023-07-31 09:08:28.120,45.00975555555556
2746,Resolved,High,Chat,Other,Bernard Beckley,2023-07-30 00:43:24,2023-07-31 00:43:24,2023-07-30 00:44:17.935,2023-07-30 07:47:26.745,,
2748,Closed,Low,Email,Other,Sheela Cutten,2023-07-30 21:40:00,2023-08-01 21:40:00,2023-07-30 21:51:19.292,2023-07-30 23:00:35.048,2023-08-02 09:24:01.615,59.733781944444445
2749,Closed,Low,Email,Bug report,Kristos Westoll,2023-07-30 11:52:27,2023-08-01 11:52:27,2023-07-30 12:10:04.880,2023-07-31 04:41:33.502,2023-08-01 09:58:15.563,46.096823055555554
2750,In progress,Medium,Email,Product setup,Michele Whyatt,2023-07-31 21:21:00,2023-08-02 21:21:00,2023-08-01 03:51:41.674,,,
2751,Resolved,Medium,Chat,Pricing and licensing,Nicola Wane,2023-07-31 00:14:49,2023-08-01 00:14:49,2023-07-31 00:14:54.937,2023-08-01 11:36:11.735,,
2752,Closed,High,Chat,Training request,Connor Danielovitch,2023-07-31 09:46:25,2023-08-01 09:46:25,2023-07-31 09:47:53.601,2023-08-01 05:09:43.047,2023-08-01 21:43:01.374,35.94343722222222
2753,Resolved,Low,Chat,Product setup,Connor Danielovitch,2023-07-31 19:50:06,2023-08-01 19:50:06,2023-07-31 19:53:50.682,2023-08-01 11:07:04.826,,
2754,Closed,Medium,Email,Product setup,Heather Urry,2023-07-31 04:29:20,2023-08-02 04:29:20,2023-07-31 04:39:49.607,2023-07-31 07:46:08.718,2023-07-31 20:57:22.721,16.467422499999998
2755,Closed,Low,Email,Purchasing and invoicing,Sheela Cutten,2023-07-31 19:38:58,2023-08-02 19:38:58,2023-07-31 20:21:20.308,2023-08-01 18:05:10.763,2023-08-07 08:46:49.823,157.13106194444444
2756,Closed,High,Email,Product setup,Nicola Wane,2023-07-31 15:54:19,2023-08-02 15:54:19,2023-07-31 16:49:59.126,2023-08-02 05:37:52.081,2023-08-06 09:21:19.358,137.45009944444445
2757,Closed,Medium,Chat,Other,Bernard Beckley,2023-07-31 15:07:17,2023-08-01 15:07:17,2023-07-31 15:07:33.363,2023-08-01 00:32:00.147,2023-08-04 06:55:42.654,87.8071261111111
2758,Closed,Low,Chat,Pricing and licensing,Kristos Westoll,2023-07-31 19:18:02,2023-08-01 19:18:02,2023-07-31 19:19:36.295,2023-08-01 18:03:27.557,2023-08-02 02:48:03.850,31.50051388888889
2759,Resolved,Low,Email,Bug report,Nicola Wane,2023-07-31 18:58:53,2023-08-02 18:58:53,2023-07-31 19:18:24.522,2023-08-01 13:01:45.621,,
2760,Closed,Medium,Chat,Pricing and licensing,Sheela Cutten,2023-07-31 08:56:35,2023-08-01 08:56:35,2023-07-31 08:57:35.414,2023-08-02 03:55:12.449,2023-08-02 14:00:27.609,53.06461361111111
2761,Closed,Low,Email,Purchasing and invoicing,Connor Danielovitch,2023-07-31 09:43:34,2023-08-02 09:43:34,2023-07-31 09:47:04.546,2023-08-01 11:59:09.223,2023-08-02 10:35:33.322,48.866478333333326
2762,Closed,Low,Chat,Feature request,Nicola Wane,2023-08-01 04:34:57,2023-08-02 04:34:57,2023-08-01 04:36:13.383,2023-08-02 01:36:45.220,2023-08-07 05:34:59.036,145.00056555555557
2763,Resolved,Medium,Chat,Feature request,Heather Urry,2023-08-01 15:29:12,2023-08-02 15:29:12,2023-08-01 15:30:56.344,2023-08-01 21:25:57.481,,
2764,Resolved,Low,Email,Product setup,Nicola Wane,2023-08-01 20:01:50,2023-08-03 20:01:50,2023-08-01 20:45:23.654,2023-08-02 00:09:18.521,,
2765,In progress,High,Email,Product setup,Nicola Wane,2023-08-01 11:55:41,2023-08-03 11:55:41,2023-08-01 11:59:10.867,,,
2766,Resolved,Low,Email,Pricing and licensing,Bernard Beckley,2023-08-01 03:21:52,2023-08-03 03:21:52,2023-08-01 04:08:42.790,2023-08-01 04:27:42.556,,
2768,Closed,Medium,Email,Feature request,Adolpho Messingham,2023-08-01 04:44:54,2023-08-03 04:44:54,2023-08-01 05:34:42.960,2023-08-06 19:45:17.143,2023-08-08 18:10:31.274,181.42702055555554
2769,Closed,Medium,Email,Bug report,Adolpho Messingham,2023-08-02 07:41:06,2023-08-04 07:41:06,2023-08-02 07:46:46.140,2023-08-02 12:25:11.661,2023-08-05 15:42:21.011,80.0208363888889
2771,Resolved,Medium,Email,Pricing and licensing,Michele Whyatt,2023-08-02 11:18:10,2023-08-04 11:18:10,2023-08-02 11:32:08.848,2023-08-04 09:37:47.927,,
2772,Closed,Low,Email,Pricing and licensing,Kristos Westoll,2023-08-02 07:31:31,2023-08-04 07:31:31,2023-08-02 08:28:03.024,2023-08-04 05:46:21.136,2023-08-05 14:31:39.120,79.00225555555555
2774,Closed,Low,Email,Product setup,Michele Whyatt,2023-08-02 18:06:52,2023-08-04 18:06:52,2023-08-03 01:15:18.165,2023-08-07 07:01:13.853,2023-08-08 10:25:49.048,136.31584666666666
2775,Closed,Low,Phone,Pricing and licensing,Bernard Beckley,2023-08-02 21:53:43,2023-08-04 21:53:43,2023-08-02 21:54:42.896,2023-08-07 03:50:14.130,2023-08-09 00:16:31.843,146.38023416666667
2776,Closed,Medium,Chat,Bug report,Sheela Cutten,2023-08-02 02:37:15,2023-08-03 02:37:15,2023-08-02 02:42:08.921,2023-08-02 08:31:38.299,2023-08-02 14:27:32.360,11.838155555555556
2777,Resolved,Medium,Email,Pricing and licensing,Nicola Wane,2023-08-02 16:20:43,2023-08-04 16:20:43,2023-08-02 17:00:49.988,2023-08-04 08:57:40.906,,
2778,Resolved,High,Email,Purchasing and invoicing,Bernard Beckley,2023-08-02 15:53:02,2023-08-04 15:53:02,2023-08-02 16:32:43.303,2023-08-08 10:26:15.697,,
2779,In progress,Medium,Phone,Product setup,Connor Danielovitch,2023-08-03 22:39:29,2023-08-05 22:39:29,2023-08-03 22:42:30.623,,,
2780,Closed,High,Email,Feature request,Adolpho Messingham,2023-08-03 18:46:36,2023-08-05 18:46:36,2023-08-03 19:01:52.807,2023-08-05 11:59:41.126,2023-08-09 20:52:20.116,146.09558777777778
2781,Resolved,High,Chat,Bug report,Michele Whyatt,2023-08-03 00:14:42,2023-08-04 00:14:42,2023-08-03 00:15:21.620,2023-08-07 19:15:29.176,,
2782,Resolved,High,Phone,Product setup,Adolpho Messingham,2023-08-03 15:31:59,2023-08-05 15:31:59,2023-08-03 15:32:07.635,2023-08-04 22:51:02.290,,
2783,Resolved,Low,Email,Purchasing and invoicing,Nicola Wane,2023-08-03 14:52:35,2023-08-05 14:52:35,2023-08-03 15:34:40.652,2023-08-04 04:16:17.865,,
2784,Closed,Medium,Chat,Feature request,Michele Whyatt,2023-08-03 12:37:19,2023-08-04 12:37:19,2023-08-03 12:38:53.206,2023-08-04 04:47:46.615,2023-08-07 12:16:38.332,95.65537
2785,Closed,Medium,Phone,Product setup,Michele Whyatt,2023-08-03 21:38:26,2023-08-05 21:38:26,2023-08-03 21:39:49.591,2023-08-05 14:52:32.043,2023-08-05 23:11:46.428,49.55567444444445
2786,In progress,Medium,Chat,Pricing and licensing,Sheela Cutten,2023-08-03 21:33:45,2023-08-04 21:33:45,2023-08-03 21:35:04.572,,,
2787,Resolved,Low,Phone,Feature request,Nicola Wane,2023-08-04 12:43:41,2023-08-06 12:43:41,2023-08-04 12:44:01.169,2023-08-07 02:10:39.293,,
2788,Closed,Low,Chat,Feature request,Michele Whyatt,2023-08-04 04:37:32,2023-08-05 04:37:32,2023-08-04 04:38:22.202,2023-08-04 14:07:43.050,2023-08-06 05:11:39.180,48.56866111111111
2789,In progress,High,Email,Product setup,Sheela Cutten,2023-08-04 18:15:36,2023-08-06 18:15:36,2023-08-04 18:50:58.022,,,
2790,Closed,Medium,Email,Product setup,Bernard Beckley,2023-08-04 03:20:18,2023-08-06 03:20:18,2023-08-04 04:17:24.901,2023-08-05 21:34:54.432,2023-08-06 06:58:58.084,51.64446777777778
2791,Resolved,High,Email,Pricing and licensing,Bernard Beckley,2023-08-04 01:50:35,2023-08-06 01:50:35,2023-08-04 01:55:05.595,2023-08-05 20:31:49.994,,
2792,Closed,Low,Phone,Bug report,Kristos Westoll,2023-08-05 00:41:24,2023-08-07 00:41:24,2023-08-05 00:42:23.115,2023-08-07 05:00:06.240,2023-08-08 10:15:07.464,81.56207333333333
2793,Closed,Medium,Email,Other,Nicola Wane,2023-08-05 02:24:07,2023-08-07 02:24:07,2023-08-05 08:21:20.937,2023-08-05 09:54:41.732,2023-08-09 03:05:35.386,96.69121833333334
2794,Closed,Medium,Chat,Product setup,Nicola Wane,2023-08-05 01:58:57,2023-08-06 01:58:57,2023-08-05 01:59:43.430,2023-08-05 10:23:44.287,2023-08-07 00:33:12.520,46.57097777777778
2806,Closed,Low,Email,Feature request,Nicola Wane,2023-08-06 11:09:06,2023-08-08 11:09:06,2023-08-06 11:43:40.429,2023-08-06 15:34:41.504,2023-08-11 08:07:36.071,116.97501972222221
2807,Resolved,High,Email,Other,Connor Danielovitch,2023-08-06 12:50:33,2023-08-08 12:50:33,2023-08-06 13:17:36.041,2023-08-07 15:01:37.257,,
2808,Resolved,High,Email,Bug report,Connor Danielovitch,2023-08-06 10:37:40,2023-08-08 10:37:40,2023-08-06 11:23:39.220,2023-08-11 17:38:25.158,,
2809,Closed,Low,Email,Purchasing and invoicing,Nicola Wane,2023-08-06 13:52:11,2023-08-08 13:52:11,2023-08-06 14:21:28.348,2023-08-08 07:57:43.174,2023-08-08 23:06:20.859,57.23607194444445
2810,Closed,Low,Email,Product setup,Nicola Wane,2023-08-06 17:58:30,2023-08-08 17:58:30,2023-08-06 18:37:10.878,2023-08-06 21:30:35.867,2023-08-12 06:43:08.520,132.74403333333333
2811,Closed,Low,Email,Pricing and licensing,Bernard Beckley,2023-08-06 13:38:15,2023-08-08 13:38:15,2023-08-06 13:45:10.286,2023-08-11 13:43:28.716,2023-08-12 00:10:51.545,130.54348472222222
2812,Resolved,High,Email,Purchasing and invoicing,Connor Danielovitch,2023-08-07 12:46:44,2023-08-09 12:46:44,2023-08-07 19:12:47.340,2023-08-07 20:36:58.301,,
2813,In progress,Low,Email,Bug report,Michele Whyatt,2023-08-07 11:15:32,2023-08-09 11:15:32,2023-08-07 11:23:32.077,,,
2814,Resolved,Low,Email,Training request,Kristos Westoll,2023-08-07 19:44:12,2023-08-09 19:44:12,2023-08-07 20:37:17.619,2023-08-09 03:49:20.704,,
2815,Closed,Low,Email,Feature request,Nicola Wane,2023-08-07 23:34:02,2023-08-09 23:34:02,2023-08-07 23:38:23.692,2023-08-08 07:04:34.816,2023-08-14 00:06:37.880,144.5433
2816,In progress,Medium,Chat,Bug report,Sheela Cutten,2023-08-07 15:10:55,2023-08-08 15:10:55,2023-08-07 15:13:07.918,,,
2817,Closed,Medium,Email,Purchasing and invoicing,Sheela Cutten,2023-08-07 22:29:00,2023-08-09 22:29:00,2023-08-07 23:12:18.897,2023-08-11 16:11:22.458,2023-08-12 22:53:13.232,120.40367555555557
2818,Closed,Low,Email,Purchasing and invoicing,Sheela Cutten,2023-08-08 09:40:50,2023-08-10 09:40:50,2023-08-08 10:16:34.543,2023-08-10 00:51:58.142,2023-08-11 20:48:55.109,83.1347525
2819,Resolved,Low,Phone,Purchasing and invoicing,Connor Danielovitch,2023-08-08 21:09:26,2023-08-10 21:09:26,2023-08-08 21:11:16.387,2023-08-10 18:00:32.120,,
2820,Resolved,Medium,Chat,Other,Bernard Beckley,2023-08-08 22:35:28,2023-08-09 22:35:28,2023-08-08 22:37:01.764,2023-08-09 16:47:07.458,,
2821,Closed,Medium,Chat,Training request,Kristos Westoll,2023-08-08 00:50:57,2023-08-09 00:50:57,2023-08-08 00:52:27.517,2023-08-08 18:27:14.989,2023-08-12 06:47:21.383,101.94010638888888
2822,Closed,Low,Phone,Product setup,Nicola Wane,2023-08-08 07:51:46,2023-08-10 07:51:46,2023-08-08 07:53:27.992,2023-08-11 20:40:53.639,2023-08-12 01:19:18.504,89.4590288888889
2823,Closed,High,Email,Feature request,Adolpho Messingham,2023-08-08 01:22:34,2023-08-10 01:22:34,2023-08-08 01:45:21.519,2023-08-09 00:36:44.570,2023-08-09 10:29:58.979,33.12360527777778
2824,Closed,Low,Email,Purchasing and invoicing,Bernard Beckley,2023-08-08 05:42:37,2023-08-10 05:42:37,2023-08-08 05:49:22.298,2023-08-09 06:53:10.343,2023-08-10 12:25:26.289,54.71369138888888
2825,Resolved,Medium,Chat,Product setup,Connor Danielovitch,2023-08-09 20:32:09,2023-08-10 20:32:09,2023-08-09 20:32:35.264,2023-08-09 23:05:15.032,,
2826,In progress,Medium,Email,Pricing and licensing,Connor Danielovitch,2023-08-09 08:55:35,2023-08-11 08:55:35,2023-08-09 09:13:25.568,,,
2827,Resolved,High,Email,Bug report,Bernard Beckley,2023-08-09 11:05:57,2023-08-11 11:05:57,2023-08-09 12:04:39.099,2023-08-13 11:52:57.960,,
2828,Closed,Low,Email,Feature request,Michele Whyatt,2023-08-09 17:25:41,2023-08-11 17:25:41,2023-08-09 17:36:40.870,2023-08-14 15:55:01.828,2023-08-16 15:31:27.310,166.09619722222223
2829,Resolved,High,Chat,Pricing and licensing,Nicola Wane,2023-08-09 06:58:57,2023-08-10 06:58:57,2023-08-09 06:59:10.987,2023-08-09 19:11:32.256,,
2830,Closed,Low,Chat,Feature request,Sheela Cutten,2023-08-09 09:11:08,2023-08-10 09:11:08,2023-08-09 09:15:01.662,2023-08-09 14:03:14.822,2023-08-11 18:56:17.620,57.75267222222222
2831,Resolved,High,Chat,Bug report,Adolpho Messingham,2023-08-09 17:11:17,2023-08-10 17:11:17,2023-08-09 17:11:58.279,2023-08-10 08:53:19.812,,
2832,In progress,Low,Email,Bug report,Heather Urry,2023-08-09 03:50:28,2023-08-11 03:50:28,2023-08-09 04:21:26.422,,,
2833,Closed,Low,Email,Product setup,Michele Whyatt,2023-08-09 00:29:00,2023-08-11 00:29:00,2023-08-09 01:03:46.685,2023-08-09 21:58:22.998,2023-08-15 08:47:52.166,152.31449055555555
2834,Closed,Low,Phone,Other,Heather Urry,2023-08-10 18:52:16,2023-08-12 18:52:16,2023-08-10 18:53:29.813,2023-08-14 17:33:53.681,2023-08-15 21:53:00.783,123.01243972222223
2835,In progress,High,Email,Other,Adolpho Messingham,2023-08-10 20:17:52,2023-08-12 20:17:52,2023-08-10 20:19:33.448,,,
2836,Closed,Low,Email,Purchasing and invoicing,Kristos Westoll,2023-08-10 22:15:02,2023-08-12 22:15:02,2023-08-10 23:05:08.097,2023-08-11 14:48:45.103,2023-08-15 20:10:37.934,117.92664833333333
2837,Resolved,Medium,Email,Pricing and Licensing,Kristos Westoll,2023-08-11 16:51:17,2023-08-13 16:51:17,2023-08-11 17:49:36.705,2023-08-12 17:03:52.157,,
2838,Closed,Medium,Phone,Purchasing and invoicing,Kristos Westoll,2023-08-11 04:48:56,2023-08-13 04:48:56,2023-08-11 04:50:24.641,2023-08-14 01:33:00.699,2023-08-15 08:39:56.599,99.85016638888888
2839,Closed,Medium,Email,Feature request,Sheela Cutten,2023-08-11 23:20:44,2023-08-13 23:20:44,2023-08-11 23:24:19.510,2023-08-13 11:02:02.131,2023-08-18 12:42:54.276,157.3695211111111
2840,Closed,Low,Chat,Product setup,Sheela Cutten,2023-08-11 23:26:09,2023-08-12 23:26:09,2023-08-11 23:27:40.124,2023-08-12 21:43:34.063,2023-08-12 06:28:14.148,7.034763333333333
